index,"Order ID",Date,stock,category,size,color
407,407-2028379-9672355,22/04/30,2,PALAZZO,M,White
408,402-9221687-4573915,22/04/30,4,PALAZZO,S,White
409,405-2668017-2013957,22/04/30,2,PALAZZO,XL,White
410,408-3337319-8990747,22/04/30,11,PALAZZO,XS,White
411,407-1256885-2004349,22/04/30,2,PALAZZO,XXL,White
412,404-3723311-1030756,22/04/30,4,PALAZZO,XXXL,White
413,171-5542306-9306709,22/04/30,2,PALAZZO,L,Brown
414,406-3702147-1800341,22/04/30,4,PALAZZO,M,Brown
415,404-5867260-9073129,22/04/30,36,PALAZZO,S,Brown
416,404-0532727-2082745,22/04/30,3,PALAZZO,XL,Brown
417,403-8966287-7773106,22/04/30,35,PALAZZO,XS,Brown
418,408-1512444-4965152,22/04/30,4,PALAZZO,XXL,Brown
419,171-9451879-3651542,22/04/30,2,PALAZZO,XXXL,Brown
420,408-8501185-0578768,22/04/30,6,PALAZZO,L,Grey
421,402-0251823-0845133,22/04/30,5,PALAZZO,M,Grey
422,408-5190897-8781155,22/04/30,51,PALAZZO,S,Grey
423,403-3109934-4911514,22/04/30,7,PALAZZO,XL,Grey
424,407-0718034-7893108,22/04/30,50,PALAZZO,XS,Grey
425,404-0752237-5721965,22/04/30,7,PALAZZO,XXL,Grey
426,403-6818986-3510737,22/04/30,7,PALAZZO,XXXL,Grey
427,403-4673019-6572340,22/04/30,3,PALAZZO,L,Mustard
428,171-4549643-0067500,22/04/30,3,PALAZZO,M,Mustard
429,404-3622512-3887551,22/04/30,29,PALAZZO,S,Mustard
430,406-6906315-9570765,22/04/30,3,PALAZZO,XL,Mustard
431,407-3562449-1962729,22/04/30,55,PALAZZO,XS,Mustard
432,408-2593644-6317933,22/04/30,6,PALAZZO,XXL,Mustard
433,407-7607527-1189964,22/04/30,3,PALAZZO,XXXL,Mustard
434,405-7398388-2654744,22/04/30,2,PALAZZO,L,Khaki
435,405-5066690-4132337,22/04/30,2,PALAZZO,M,Khaki
436,408-6466311-6949931,22/04/30,4,PALAZZO,S,Khaki
437,171-4643830-2345965,22/04/30,3,PALAZZO,XL,Khaki
438,404-1051549-5381167,22/04/30,8,PALAZZO,XS,Khaki
439,406-7625210-8793109,22/04/30,3,PALAZZO,XXL,Khaki
440,406-8665288-2025908,22/04/30,3,PALAZZO,XXXL,Khaki
441,408-6732772-4525113,22/04/30,2,PALAZZO,L,Maroon
442,171-7068385-2777168,22/04/30,3,PALAZZO,M,Maroon
443,405-9930530-1209919,22/04/30,5,PALAZZO,S,Maroon
444,407-0288006-5535531,22/04/30,2,PALAZZO,XL,Maroon
445,403-6363820-3080315,22/04/30,55,PALAZZO,XS,Maroon
446,408-7937211-8974712,22/04/30,3,PALAZZO,XXL,Maroon
447,407-4283259-6933941,22/04/30,5,PALAZZO,XXXL,Maroon
448,407-3630361-4581152,22/04/30,4,PALAZZO,L,"Olive Green"
449,408-6348199-2089932,22/04/30,3,PALAZZO,M,"Olive Green"
450,408-5824761-8505932,22/04/30,34,PALAZZO,S,"Olive Green"
451,406-0673842-3693910,22/04/30,4,PALAZZO,XL,"Olive Green"
452,405-0722232-7258752,22/04/30,26,PALAZZO,XS,"Olive Green"
453,408-0224364-7467540,22/04/30,24,PALAZZO,XXL,"Olive Green"
454,408-2445040-0957913,22/04/30,6,PALAZZO,XXXL,"Olive Green"
455,406-8412164-3153129,22/04/30,3,PALAZZO,L,"Navy Blue"
456,407-5524319-6977912,22/04/30,10,PALAZZO,M,"Navy Blue"
457,407-7757868-6086759,22/04/30,29,PALAZZO,S,"Navy Blue"
458,171-5065107-7793119,22/04/30,3,PALAZZO,XL,"Navy Blue"
459,403-0216195-8439543,22/04/30,27,PALAZZO,XS,"Navy Blue"
460,402-9874837-4557125,22/04/30,2,PALAZZO,XXL,"Navy Blue"
461,408-8892348-9765950,22/04/30,3,PALAZZO,XXXL,"Navy Blue"
462,408-6417023-0253911,22/04/30,3,PALAZZO,L,Pink
463,407-4004149-2857161,22/04/30,10,PALAZZO,M,Pink
464,404-6408992-6781106,22/04/30,15,PALAZZO,S,Pink
465,407-9345273-2408359,22/04/30,6,PALAZZO,XL,Pink
466,408-0266080-9401113,22/04/30,32,PALAZZO,XS,Pink
467,404-6096382-3389133,22/04/30,11,PALAZZO,XXL,Pink
468,405-9737320-3923530,22/04/30,4,PALAZZO,XXXL,Pink
469,402-7908398-5262750,22/04/30,3,PALAZZO,L,Green
470,407-6861831-9368312,22/04/30,3,PALAZZO,M,Green
471,406-4290163-4557960,22/04/30,6,PALAZZO,S,Green
472,405-9000587-4386763,22/04/30,2,PALAZZO,XL,Green
473,405-9000587-4386763,22/04/30,51,PALAZZO,XS,Green
474,404-7760595-7490722,22/04/30,16,PALAZZO,XXL,Green
475,403-8206114-6438765,22/04/30,16,PALAZZO,XXXL,Green
476,404-6734371-2217151,22/04/30,19,SHARARA,L,"TEAL BLUE "
477,403-9844758-9663515,22/04/30,22,SHARARA,M,"TEAL BLUE "
478,402-1037282-5400318,22/04/30,29,SHARARA,S,"TEAL BLUE "
479,408-6497115-2636366,22/04/30,25,SHARARA,XL,"TEAL BLUE "
480,408-2311178-4563550,22/04/30,28,SHARARA,XXL,"TEAL BLUE "
481,171-7904830-1900363,22/04/30,20,SHARARA,L,Cream
482,406-9476969-2801163,22/04/30,25,SHARARA,M,Cream
483,403-2867551-8904322,22/04/30,26,SHARARA,S,Cream
484,407-0133690-8157926,22/04/30,23,SHARARA,XL,Cream
485,402-2892726-4411563,22/04/30,25,SHARARA,XXL,Cream
486,402-9688522-2179563,22/04/30,28,SHARARA,L,Black
487,404-7977517-7125147,22/04/30,30,SHARARA,M,Black
488,403-4009455-2766717,22/04/30,34,SHARARA,S,Black
489,408-8960391-6097167,22/04/30,32,SHARARA,XL,Black
490,406-9811989-3946709,22/04/30,35,SHARARA,XXL,Black
491,406-0361691-7797129,22/04/30,32,SHARARA,L,Pink
492,408-9628391-5712365,22/04/30,27,SHARARA,M,Pink
493,408-1587720-2667552,22/04/30,42,SHARARA,S,Pink
494,171-5980259-5726757,22/04/30,37,SHARARA,XL,Pink
495,405-2266530-9531500,22/04/30,36,SHARARA,XXL,Pink
496,408-3468189-1632369,22/04/30,17,SHARARA,L,Red
497,402-8199412-5613164,22/04/30,34,SHARARA,M,Red
498,406-8049367-7383569,22/04/30,41,SHARARA,S,Red
499,404-4084311-5014713,22/04/30,36,SHARARA,XL,Red
500,405-4491602-9761902,22/04/30,39,SHARARA,XXL,Red
501,404-3973098-9107502,22/04/30,31,SKIRT,L,Black
502,404-8364446-3952321,22/04/30,35,SKIRT,M,Black
503,408-4378624-3886712,22/04/30,37,SKIRT,S,Black
504,408-2058872-0942730,22/04/30,36,SKIRT,XL,Black
505,408-2058872-0942730,22/04/30,38,SKIRT,XXL,Black
506,404-5141245-7726736,22/04/30,31,SKIRT,L,"OFF WHITE"
507,405-5489495-6651552,22/04/30,33,SKIRT,M,"OFF WHITE"
508,171-6816175-3049154,22/04/30,36,SKIRT,S,"OFF WHITE"
509,408-7342331-1733136,22/04/30,36,SKIRT,XL,"OFF WHITE"
510,402-1721558-6618710,22/04/30,36,SKIRT,XXL,"OFF WHITE"
511,406-2138801-8731538,22/04/30,21,SHARARA,L,Black
512,407-1271803-1705135,22/04/30,31,SHARARA,M,Black
513,408-0666162-2209142,22/04/30,32,SHARARA,S,Black
514,404-8344681-3468344,22/04/30,31,SHARARA,XL,Black
515,405-5365766-8023559,22/04/30,31,SHARARA,XXL,Black
516,405-2729845-2846741,22/04/30,30,SHARARA,L,"Navy Blue"
517,407-7312276-7007540,22/04/30,30,SHARARA,M,"Navy Blue"
518,407-6910434-1793162,22/04/30,31,SHARARA,S,"Navy Blue"
519,407-7361111-8973957,22/04/30,33,SHARARA,XL,"Navy Blue"
520,406-2349830-7633129,22/04/30,31,SHARARA,XXL,"Navy Blue"
521,404-0553710-6997951,22/04/30,26,SHARARA,L,Cream
522,404-5682813-1706729,22/04/30,28,SHARARA,M,Cream
523,171-0355946-6502712,22/04/30,33,SHARARA,S,Cream
524,405-5141255-1451535,22/04/30,30,SHARARA,XL,Cream
525,402-4712282-7084353,22/04/30,30,SHARARA,XXL,Cream
526,408-4929717-0247504,22/04/30,29,SKIRT,L,"OFF WHITE"
527,408-4929717-0247504,22/04/30,32,SKIRT,M,"OFF WHITE"
528,407-0903946-2097158,22/04/30,34,SKIRT,S,"OFF WHITE"
529,403-3362230-0094739,22/04/30,32,SKIRT,XL,"OFF WHITE"
530,404-2227887-7441969,22/04/30,34,SKIRT,XXL,"OFF WHITE"
531,407-8016372-7101131,22/04/30,33,SKIRT,L,Black
532,407-2520173-9985116,22/04/30,30,SKIRT,M,Black
533,407-3257788-4892350,22/04/30,34,SKIRT,S,Black
534,408-7201398-0382766,22/04/30,33,SKIRT,XL,Black
535,407-1181422-6183500,22/04/30,33,SKIRT,XXL,Black
536,408-6235816-9261123,22/04/30,3,"AN : LEGGINGS",L,Red
537,408-5823964-2421167,22/04/30,3,"AN : LEGGINGS",M,Red
538,408-2752424-0976355,22/04/30,6,"AN : LEGGINGS",S,Red
539,408-1221783-1443515,22/04/30,4,"AN : LEGGINGS",XL,Red
540,404-3977029-4836363,22/04/30,2,"AN : LEGGINGS",XXL,Red
541,406-6993846-8855562,22/04/30,3,"AN : LEGGINGS",L,Orange
542,405-5018129-4536368,22/04/30,8,"AN : LEGGINGS",M,Orange
543,406-3787864-1268330,22/04/30,7,"AN : LEGGINGS",S,Orange
544,171-8504713-0689107,22/04/30,5,"AN : LEGGINGS",XL,Orange
545,402-9564773-1029157,22/04/30,3,"AN : LEGGINGS",XXL,Orange
546,405-4930362-9342759,22/04/30,0,"AN : LEGGINGS",FREE,Maroon
547,402-4976284-7401969,22/04/30,6,"AN : LEGGINGS",L,Maroon
548,404-7724638-9574745,22/04/30,4,"AN : LEGGINGS",M,Maroon
549,408-9182064-6638723,22/04/30,2,"AN : LEGGINGS",S,Maroon
550,171-9163388-0505130,22/04/30,3,"AN : LEGGINGS",XL,Maroon
551,171-4737030-9245958,22/04/30,2,"AN : LEGGINGS",XXL,Maroon
552,402-3889665-2309117,22/04/30,3,"AN : LEGGINGS",L,Purple
553,404-0489249-5004350,22/04/30,3,"AN : LEGGINGS",M,Purple
554,402-5795462-7785129,22/04/30,5,"AN : LEGGINGS",S,Purple
555,402-1771710-8988341,22/04/30,2,"AN : LEGGINGS",XL,Purple
556,407-8782240-5186712,22/04/30,2,"AN : LEGGINGS",XXL,Purple
557,406-1146171-5116306,22/04/30,3,"AN : LEGGINGS",L,Yellow
558,405-4454054-5598720,22/04/30,4,"AN : LEGGINGS",M,Yellow
559,405-0904566-9930731,22/04/30,12,"AN : LEGGINGS",S,Yellow
560,405-2826187-6916328,22/04/30,5,"AN : LEGGINGS",XL,Yellow
561,404-5926144-0737167,22/04/30,2,"AN : LEGGINGS",XXL,Yellow
562,407-0010438-9058746,22/04/30,5,"AN : LEGGINGS",L,Green
563,405-7730926-6032325,22/04/30,6,"AN : LEGGINGS",M,Green
564,171-6907664-7672347,22/04/30,10,"AN : LEGGINGS",S,Green
565,404-0072596-3665116,22/04/30,5,"AN : LEGGINGS",XL,Green
566,406-8833813-9606757,22/04/30,2,"AN : LEGGINGS",XXL,Green
567,408-3892272-6235562,22/04/30,3,"AN : LEGGINGS",L,Pink
568,171-9584070-4172351,22/04/30,3,"AN : LEGGINGS",M,Pink
569,402-1220435-6391519,22/04/30,5,"AN : LEGGINGS",S,Pink
570,404-5137687-4471546,22/04/30,2,"AN : LEGGINGS",XL,Pink
571,171-0065908-0641927,22/04/30,2,"AN : LEGGINGS",XXL,Pink
572,403-3416641-9569165,22/04/30,7,"AN : LEGGINGS",L,Mustard
573,404-1694926-5861958,22/04/30,13,"AN : LEGGINGS",M,Mustard
574,402-5767256-6281114,22/04/30,7,"AN : LEGGINGS",S,Mustard
575,403-3410267-0750719,22/04/30,4,"AN : LEGGINGS",XL,Mustard
576,403-9122678-2549117,22/04/30,4,"AN : LEGGINGS",XXL,Mustard
577,402-7676083-2016323,22/04/30,3,"AN : LEGGINGS",L,Beige
578,404-7830524-8312347,22/04/30,3,"AN : LEGGINGS",M,Beige
579,402-5917367-0340362,22/04/30,4,"AN : LEGGINGS",S,Beige
580,408-7154712-8009957,22/04/30,4,"AN : LEGGINGS",XL,Beige
581,402-6250862-8853945,22/04/30,2,"AN : LEGGINGS",XXL,Beige
582,406-0002738-2742749,22/04/30,2,"AN : LEGGINGS",L,"Navy Blue"
583,403-6658095-6765934,22/04/30,4,"AN : LEGGINGS",M,"Navy Blue"
584,402-7304691-3952343,22/04/30,3,"AN : LEGGINGS",S,"Navy Blue"
585,407-6959497-7065133,22/04/30,2,"AN : LEGGINGS",XL,"Navy Blue"
586,406-0117804-3287554,22/04/30,3,"AN : LEGGINGS",XXL,"Navy Blue"
587,407-9183800-1013951,22/04/30,2,"AN : LEGGINGS",L,Black
588,405-0930056-6437111,22/04/30,5,"AN : LEGGINGS",M,Black
589,405-7472210-7516334,22/04/30,3,"AN : LEGGINGS",S,Black
590,408-4366006-6437145,22/04/30,3,"AN : LEGGINGS",XL,Black
591,403-3676854-5721945,22/04/30,1,"AN : LEGGINGS",XXL,Black
592,408-6618566-0057120,22/04/30,2,"AN : LEGGINGS",L,White
593,171-7822891-4076363,22/04/30,2,"AN : LEGGINGS",M,White
594,406-3015774-3032307,22/04/30,2,"AN : LEGGINGS",S,White
595,407-8925293-2306747,22/04/30,2,"AN : LEGGINGS",XL,White
596,402-7386453-2621962,22/04/30,1,"AN : LEGGINGS",XXL,White
597,405-7939580-3974740,22/04/30,4,"AN : LEGGINGS",L,Brown
598,402-1304000-3677964,22/04/30,4,"AN : LEGGINGS",M,Brown
599,403-7294367-8346767,22/04/30,4,"AN : LEGGINGS",S,Brown
600,403-7294367-8346767,22/04/30,3,"AN : LEGGINGS",XL,Brown
601,406-3069661-8992322,22/04/30,3,"AN : LEGGINGS",XXL,Brown
602,405-6917473-7822701,22/04/30,2,DRESS,L,Pink
603,405-2853362-9249968,22/04/30,19,DRESS,M,Pink
604,408-5685967-2798764,22/04/30,9,DRESS,S,Pink
605,407-1521483-6236364,22/04/30,26,DRESS,XL,Pink
606,407-3192826-3199543,22/04/30,42,DRESS,XS,Pink
607,405-6680529-6046716,22/04/30,20,DRESS,XXL,Pink
608,407-3789221-2643524,22/04/30,14,DRESS,XXXL,Pink
609,171-0201364-0214715,22/04/30,93,"KURTA SET",L,Peach
610,404-5782230-8762723,22/04/30,82,"KURTA SET",M,Peach
611,404-2222453-6739538,22/04/30,165,"KURTA SET",S,Peach
612,408-7009060-8830716,22/04/30,62,"KURTA SET",XL,Peach
613,402-3663529-2350713,22/04/30,97,"KURTA SET",XS,Peach
614,406-6439645-8186752,22/04/30,73,"KURTA SET",XXL,Peach
615,407-1487637-6585969,22/04/30,7,"KURTA SET",XXXL,Peach
616,407-0632004-8093157,22/04/30,3,"KURTA SET",L,Mustard
617,402-9211704-8331565,22/04/30,7,"KURTA SET",M,Mustard
618,402-3020801-9225151,22/04/30,9,"KURTA SET",S,Mustard
619,403-3917470-4280308,22/04/30,5,"KURTA SET",XL,Mustard
620,403-3917470-4280308,22/04/30,13,"KURTA SET",XS,Mustard
621,171-2628906-0061939,22/04/30,3,"KURTA SET",XXL,Mustard
622,406-3009249-7653118,22/04/30,9,"KURTA SET",XXXL,Mustard
623,171-6395980-8828309,22/04/30,57,"KURTA SET",L,Grey
624,404-1435490-1121140,22/04/30,61,"KURTA SET",M,Grey
625,402-7913336-9467565,22/04/30,58,"KURTA SET",S,Grey
626,408-7264030-5002700,22/04/30,18,"KURTA SET",XL,Grey
627,408-9019983-8862750,22/04/30,53,"KURTA SET",XS,Grey
628,405-1990663-9192363,22/04/30,11,"KURTA SET",XXL,Grey
629,403-5876876-0701925,22/04/30,33,"KURTA SET",XXXL,Grey
630,405-1437048-4974713,22/04/30,20,DRESS,L,"Light Green"
631,402-9348518-5984354,22/04/30,49,DRESS,M,"Light Green"
632,402-9348518-5984354,22/04/30,29,DRESS,S,"Light Green"
633,406-8892825-4377127,22/04/30,31,DRESS,XL,"Light Green"
634,406-7955475-7819507,22/04/30,45,DRESS,XS,"Light Green"
635,405-6675358-3715504,22/04/30,30,DRESS,XXL,"Light Green"
636,171-7920358-6691543,22/04/30,73,DRESS,XXXL,"Light Green"
637,406-7722012-4093964,22/04/30,132,DRESS,L,Mustard
638,408-7616878-8551517,22/04/30,86,DRESS,M,Mustard
639,408-8068196-8707526,22/04/30,51,DRESS,S,Mustard
640,407-2512537-5717124,22/04/30,23,DRESS,XL,Mustard
641,406-3257301-5556318,22/04/30,149,DRESS,XS,Mustard
642,402-7784273-3159533,22/04/30,35,DRESS,XXL,Mustard
643,403-9745522-7408318,22/04/30,33,DRESS,XXXL,Mustard
644,405-7523500-6097912,22/04/30,11,"KURTA SET",L,Red
645,171-0947491-1860302,22/04/30,6,"KURTA SET",M,Red
646,407-9614308-2636322,22/04/30,31,"KURTA SET",S,Red
647,171-6153595-4758722,22/04/30,13,"KURTA SET",XL,Red
648,402-0721169-8180327,22/04/30,89,"KURTA SET",XS,Red
649,406-9129776-9779513,22/04/30,19,"KURTA SET",XXL,Red
650,406-4276465-0364334,22/04/30,45,"KURTA SET",XXXL,Red
651,402-8123545-4535558,22/04/30,89,"KURTA SET",L,Mustard
652,408-0987613-5525924,22/04/30,29,"KURTA SET",M,Mustard
653,406-0038568-0852338,22/04/30,171,"KURTA SET",S,Mustard
654,403-5684700-6277902,22/04/30,318,"KURTA SET",XL,Mustard
655,403-2561797-6193141,22/04/30,161,"KURTA SET",XS,Mustard
656,406-4980665-9833930,22/04/30,28,"KURTA SET",XXL,Mustard
657,405-9201316-2870743,22/04/30,51,"KURTA SET",XXXL,Mustard
658,408-7966317-7457928,22/04/30,30,"KURTA SET",L,Pink
659,171-0983521-4425145,22/04/30,88,"KURTA SET",M,Pink
660,403-5847066-2369918,22/04/30,44,"KURTA SET",S,Pink
661,404-9771516-3764302,22/04/30,34,"KURTA SET",XL,Pink
662,405-0534257-8109938,22/04/30,64,"KURTA SET",XS,Pink
663,171-5702903-4981901,22/04/30,13,"KURTA SET",XXL,Pink
664,406-6474243-1265115,22/04/30,26,"KURTA SET",XXXL,Pink
665,405-3523941-5355524,22/04/30,11,"LEHENGA CHOLI",L,Peach
666,405-3523941-5355524,22/04/30,3,"LEHENGA CHOLI",M,Peach
667,403-5082537-8368348,22/04/30,14,"LEHENGA CHOLI",S,Peach
668,408-5947919-3506726,22/04/30,10,"LEHENGA CHOLI",XL,Peach
669,408-6114783-6199528,22/04/30,7,"LEHENGA CHOLI",XS,Peach
670,408-6114783-6199528,22/04/30,37,"LEHENGA CHOLI",XXL,Peach
671,408-9630926-2785104,22/04/30,45,"LEHENGA CHOLI",XXXL,Peach
672,403-5342526-7867558,22/04/30,71,"LEHENGA CHOLI",L,Pink
673,404-2255125-4533134,22/04/30,13,"LEHENGA CHOLI",M,Pink
674,171-5594281-0212357,22/04/30,9,"LEHENGA CHOLI",S,Pink
675,405-6041428-1576346,22/04/30,3,"LEHENGA CHOLI",XL,Pink
676,405-5933927-3375545,22/04/30,7,"LEHENGA CHOLI",XS,Pink
677,405-5933927-3375545,22/04/30,41,"LEHENGA CHOLI",XXL,Pink
678,405-3785331-3948333,22/04/30,29,"LEHENGA CHOLI",XXXL,Pink
679,404-8711304-7038702,22/04/30,10,"KURTA SET",L,Green
680,405-2872303-9941933,22/04/30,57,"KURTA SET",M,Green
681,402-6464284-9643538,22/04/30,136,"KURTA SET",S,Green
682,405-7534473-2900341,22/04/30,25,"KURTA SET",XL,Green
683,407-2944929-6438702,22/04/30,93,"KURTA SET",XS,Green
684,171-0362861-1228360,22/04/30,22,"KURTA SET",XXL,Green
685,404-5775216-5570767,22/04/30,69,"KURTA SET",XXXL,Green
686,171-2754000-1881907,22/04/30,7,"KURTA SET",L,"Light Green"
687,408-2784061-1695540,22/04/30,4,"KURTA SET",M,"Light Green"
688,403-8794854-0523518,22/04/30,8,"KURTA SET",S,"Light Green"
689,404-4680896-8003501,22/04/30,4,"KURTA SET",XL,"Light Green"
690,405-8314081-3929157,22/04/30,17,"KURTA SET",XS,"Light Green"
691,406-1694518-5618746,22/04/30,5,"KURTA SET",XXL,"Light Green"
692,408-5094125-1397968,22/04/30,6,"KURTA SET",XXXL,"Light Green"
693,402-6569321-5308311,22/04/30,28,"LEHENGA CHOLI",L,Mustard
694,406-5828889-4813915,22/04/30,4,"LEHENGA CHOLI",M,Mustard
695,402-4832715-9188334,22/04/30,70,"LEHENGA CHOLI",S,Mustard
696,408-9898972-5365901,22/04/30,27,"LEHENGA CHOLI",XL,Mustard
697,408-7275140-3593905,22/04/30,17,"LEHENGA CHOLI",XS,Mustard
698,405-7907546-1330739,22/04/30,29,"LEHENGA CHOLI",XXL,Mustard
699,405-7732656-4733913,22/04/30,72,"LEHENGA CHOLI",XXXL,Mustard
700,405-7732656-4733913,22/04/30,0,DRESS,L,"Light Pink"
701,405-7732656-4733913,22/04/30,1,DRESS,M,"Light Pink"
702,171-5431988-8713937,22/04/30,3,DRESS,S,"Light Pink"
703,171-6687746-4020351,22/04/30,2,DRESS,XL,"Light Pink"
704,403-3045245-2207560,22/04/30,4,DRESS,XS,"Light Pink"
705,405-4991185-1773106,22/04/30,0,DRESS,XXL,"Light Pink"
706,403-6782192-8968326,22/04/30,0,DRESS,XXXL,"Light Pink"
707,171-6640050-9516349,22/04/30,2,DRESS,L,Mustard
708,402-5014156-9264316,22/04/30,2,DRESS,M,Mustard
709,408-8342548-5107567,22/04/30,2,DRESS,S,Mustard
710,404-7769149-3935539,22/04/30,1,DRESS,XL,Mustard
711,402-5903377-6817119,22/04/30,2,DRESS,XS,Mustard
712,405-6584819-2669165,22/04/30,2,DRESS,XXL,Mustard
713,405-9099443-7445111,22/04/30,1,DRESS,XXXL,Mustard
714,408-3810333-4165930,22/04/30,0,SET,L,Red
715,405-0881145-7742744,22/04/30,0,SET,M,Red
716,403-7153786-2898705,22/04/30,4,SET,S,Red
717,408-2042136-9817130,22/04/30,9,SET,XS,Red
718,408-2042136-9817130,22/04/30,1,SET,XXL,Red
719,407-8176931-5052349,22/04/30,1,SET,XXXL,Red
720,407-3305249-3442711,22/04/30,2,SET,L,Yellow
721,403-5215681-9527524,22/04/30,3,SET,M,Yellow
722,408-3749874-2210712,22/04/30,4,SET,S,Yellow
723,406-6143137-4946754,22/04/30,3,SET,XL,Yellow
724,403-3797724-0896348,22/04/30,11,SET,XS,Yellow
725,407-3778695-8884327,22/04/30,3,SET,XXL,Yellow
726,402-6454286-3321909,22/04/30,3,SET,XXXL,Yellow
727,402-9138974-2250726,22/04/30,0,TOP,L,Red
728,402-9138974-2250726,22/04/30,1,TOP,M,Red
729,408-4193711-8156307,22/04/30,1,TOP,S,Red
730,404-5546156-4947565,22/04/30,0,TOP,XL,Red
731,408-0902233-8069950,22/04/30,3,TOP,XS,Red
732,171-7821391-2118700,22/04/30,1,TOP,XXL,Red
733,171-3764328-7297105,22/04/30,1,TOP,XXXL,Red
734,406-5700980-4110708,22/04/30,2,KURTA,L,"Lemon Yellow"
735,406-4317049-7021127,22/04/30,1,KURTA,S,"Lemon Yellow"
736,408-0738576-5377963,22/04/30,2,KURTA,XS,"Lemon Yellow"
737,171-6112262-4294731,22/04/30,2,KURTA,XXXL,"Lemon Yellow"
738,402-0069978-7444377,22/04/30,4,TOP,L,"Turquoise Blue"
739,407-6451607-8520320,22/04/30,2,TOP,M,"Turquoise Blue"
740,407-6825420-7253915,22/04/30,6,TOP,S,"Turquoise Blue"
741,171-2497796-8649164,22/04/30,3,TOP,XL,"Turquoise Blue"
742,405-3921640-0927553,22/04/30,4,TOP,XS,"Turquoise Blue"
743,402-8291421-3780342,22/04/30,6,TOP,XXL,"Turquoise Blue"
744,402-8291421-3780342,22/04/30,1,TOP,XXXL,"Turquoise Blue"
745,407-4549939-3485945,22/04/30,135,KURTA,L,"Sea Green"
746,403-3597087-4521139,22/04/30,94,KURTA,M,"Sea Green"
747,171-9016873-6719541,22/04/30,176,KURTA,S,"Sea Green"
748,171-3693730-4530754,22/04/30,83,KURTA,XL,"Sea Green"
749,404-0541321-3023502,22/04/30,151,KURTA,XS,"Sea Green"
750,402-1600884-0332308,22/04/30,92,KURTA,XXL,"Sea Green"
751,402-0229417-2609936,22/04/30,63,KURTA,XXXL,"Sea Green"
752,403-0131049-2132337,22/04/30,1,DRESS,L,"Sea Green"
753,171-4573948-3966741,22/04/30,0,DRESS,M,"Sea Green"
754,171-0211853-1251554,22/04/30,4,DRESS,S,"Sea Green"
755,404-3699924-2837921,22/04/30,0,DRESS,XL,"Sea Green"
756,405-0457160-2123517,22/04/30,7,DRESS,XS,"Sea Green"
757,408-6862973-4520309,22/04/30,3,DRESS,XXL,"Sea Green"
758,171-7679971-0310752,22/04/30,4,DRESS,XXXL,"Sea Green"
759,171-3669717-3172330,22/04/30,1,KURTA,L,"Turquoise Green"
760,403-9724686-7777903,22/04/30,1,KURTA,M,"Turquoise Green"
761,403-8306900-1833930,22/04/30,0,KURTA,S,"Turquoise Green"
762,403-1962150-0618711,22/04/30,0,KURTA,XL,"Turquoise Green"
763,403-1632972-2861963,22/04/30,3,KURTA,XS,"Turquoise Green"
764,403-9533906-1728355,22/04/30,1,KURTA,XXL,"Turquoise Green"
765,171-1269122-8425943,22/04/30,0,KURTA,XXXL,"Turquoise Green"
766,171-2937341-8703561,22/04/30,0,SET,L,"Turquoise Green"
767,406-5206188-8892351,22/04/30,0,SET,M,"Turquoise Green"
768,405-5228379-1065951,22/04/30,0,SET,S,"Turquoise Green"
769,406-3236326-4964331,22/04/30,1,SET,XL,"Turquoise Green"
770,408-3364449-3401947,22/04/30,0,SET,XS,"Turquoise Green"
771,402-7682157-9147503,22/04/30,0,SET,XXL,"Turquoise Green"
772,405-1515003-2007535,22/04/30,0,SET,XXXL,"Turquoise Green"
773,408-8569813-9288333,22/04/30,2,KURTA,L,Red
774,404-0867714-0772302,22/04/30,0,KURTA,M,Red
775,404-0867714-0772302,22/04/30,1,KURTA,S,Red
776,404-0867714-0772302,22/04/30,1,KURTA,XL,Red
777,402-1704468-7240327,22/04/30,4,KURTA,XS,Red
778,406-5757669-2996307,22/04/30,1,KURTA,XXL,Red
779,407-1492215-2982709,22/04/30,1,KURTA,XXXL,Red
780,171-2119982-7294757,22/04/30,1,KURTA,S,Pink
781,407-1684475-5197113,22/04/30,0,KURTA,XS,Pink
782,404-4568279-0273125,22/04/30,0,KURTA,XXL,Pink
783,403-9752008-2541919,22/04/30,1,KURTA,XXXL,Pink
784,403-3896686-3972343,22/04/30,1,TOP,L,"Dark Green"
785,408-5238024-3207538,22/04/30,1,TOP,M,"Dark Green"
786,403-9336057-8075519,22/04/30,0,TOP,S,"Dark Green"
787,406-6070472-3313109,22/04/30,0,TOP,XS,"Dark Green"
788,407-0828621-5564309,22/04/30,0,TOP,XXL,"Dark Green"
789,402-7281943-2634753,22/04/30,1,TOP,XXXL,"Dark Green"
790,408-3364643-8111517,22/04/30,0,TOP,XS,"Turquoise Green"
791,402-9327280-6831502,22/04/30,0,KURTA,L,"LEMON "
792,405-8803159-2662729,22/04/30,4,KURTA,M,"LEMON "
793,405-8803159-2662729,22/04/30,9,KURTA,S,"LEMON "
794,405-8803159-2662729,22/04/30,3,KURTA,XL,"LEMON "
795,405-8803159-2662729,22/04/30,9,KURTA,XS,"LEMON "
796,405-3441275-4039543,22/04/30,3,KURTA,XXL,"LEMON "
797,405-3441275-4039543,22/04/30,4,KURTA,XXXL,"LEMON "
798,406-2890663-9523509,22/04/30,2,"KURTA SET",L,LEMON
